Unnamed: 0;Age;Sex;Job;Housing;Saving accounts;Checking account;Credit amount;Duration;Purpose
0.49709883032174507;-0.22392694761579512;male;0.1469491804436178;own;little;;-0.5034010339902767;0.2569530922366421;radio/TV
0.5005629336689349;-0.3118794015104515;male;1.677.669.810.064.630;own;little;little;-0.4931221762153386;-0.2408572253028645;radio/TV
0.5040270370161247;-0.7516416709837335;male;0.1469491804436178;rent;;;16.689.823.902.371.500;12.525.737.273.156.500;business
0.5074911403633147;-0.3118794015104515;male;0.1469491804436178;own;little;little;0.4649382570832016;0.7547634097761486;furniture/equipment
0.5109552437105045;-0.8395941248783899;female;0.1469491804436178;own;quite rich;;-0.6682172017608358;-0.738667542842371;car
0.5144193470576943;0.21583532185748686;male;0.1469491804436178;free;little;rich;-0.8238178418711055;0.2569530922366421;car
0.5178834504048843;0.3917402296467996;male;-13.837.714.491.773.900;rent;little;little;-0.9170364485886475;-0.738667542842371;education
0.5213475537520741;12.712.647.685.933.600;male;1.677.669.810.064.630;free;little;little;14.903.429.309.761.600;22.481.943.623.946.600;education
0.5248116570992639;0.12788286796283044;male;-13.837.714.491.773.900;own;little;moderate;-0.47823555461025585;-0.738667542842371;furniture/equipment
0.5282757604464539;0.8315024991200816;male;0.1469491804436178;own;little;little;-0.3431926300498623;0.2569530922366421;car
0.5317398637936437;0.5676451374361124;male;1.677.669.810.064.630;own;moderate;moderate;17.065.533.876.214.100;12.525.737.273.156.500;car
0.5352039671408335;-0.048022039826482336;male;0.1469491804436178;own;little;;-0.3279515650732299;0.2569530922366421;car
0.5386680704880233;-11.914.039.404.570.100;male;0.1469491804436178;free;little;little;0.24872780043795206;-0.5727307703292022;car
0.5421321738352133;0.479692683541456;male;-13.837.714.491.773.900;own;little;moderate;-0.8447300007925314;-0.738667542842371;car
0.5455962771824031;0.12788286796283044;male;0.1469491804436178;own;;;2.463.644.429.251.330;22.481.943.623.946.600;radio/TV
0.5490603805295929;-0.6636892170890771;female;0.1469491804436178;own;little;moderate;0.33662975658225025;0.7547634097761486;business
0.5525244838767829;0.479692683541456;male;0.1469491804436178;own;little;moderate;10.951.385.716.983.700;-0.2408572253028645;furniture/equipment
0.5559885872239727;-1.103.451.486.562.350;male;0.1469491804436178;rent;little;rich;-0.6997626618287492;-0.738667542842371;radio/TV
0.5594526905711625;-1.103.451.486.562.350;male;0.1469491804436178;own;;little;-0.8404766803339363;-0.738667542842371;car
0.5629167939183524;12.712.647.685.933.600;male;0.1469491804436178;own;little;;-0.3651681190859368;0.008047933466888799;furniture/equipment
0.5663808972655423;-0.048022039826482336;male;1.677.669.810.064.630;own;little;moderate;-0.7873101746014979;-12.364.778.603.818.700;furniture/equipment
0.5698450006127321;12.712.647.685.933.600;female;-13.837.714.491.773.900;own;little;rich;-0.7883735047161466;-12.364.778.603.818.700;education
0.573309103959922;-0.7516416709837335;male;1.677.669.810.064.630;own;little;;1.078.479.733.235.540;0.2569530922366421;vacation/others
0.5767732073071119;-0.13597449372113873;male;0.1469491804436178;own;rich;moderate;0.07965831220879789;0.7547634097761486;furniture/equipment
0.5802373106543017;-0.7516416709837335;female;0.1469491804436178;own;little;;0.1197104131939015;22.481.943.623.946.600;business
0.5837014140014916;0.6555975913307688;male;0.1469491804436178;rent;little;little;0.5570935336860948;-0.738667542842371;car
0.5871655173486814;10.074.074.069.093.900;male;0.1469491804436178;own;little;rich;-0.09012006276345544;0.7547634097761486;radio/TV
0.5906296206958713;-0.7516416709837335;male;-13.837.714.491.773.900;own;moderate;;0.3075654001151839;0.2569530922366421;business
0.5940937240430612;-0.3998318554051079;male;0.1469491804436178;own;moderate;;0.8757381247091758;12.525.737.273.156.500;business
0.597557827390251;0.5676451374361124;male;1.677.669.810.064.630;own;little;;25.146.842.747.544.700;32.438.149.974.736.800;car
0.6010219307374409;-10.154.990.326.677.000;male;0.1469491804436178;own;quite rich;;-0.42223350190542075;-12.364.778.603.818.700;car
0.6044860340846308;0.479692683541456;male;-13.837.714.491.773.900;own;quite rich;;-0.24501181613062603;0.008047933466888799;business
0.6079501374318206;-0.8395941248783899;female;1.677.669.810.064.630;rent;little;;0.4461527583910734;0.7547634097761486;radio/TV
0.6114142407790105;-0.22392694761579512;male;0.1469491804436178;own;little;;0.6659076487518188;0.2569530922366421;furniture/equipment
0.6148783441262003;-10.154.990.326.677.000;male;0.1469491804436178;own;moderate;moderate;0.8236349490913861;4.239.435.632.552.690;radio/TV
0.6183424474733902;2.502.599.123.118.550;male;-13.837.714.491.773.900;rent;little;little;-0.31448271695434554;0.2569530922366421;radio/TV
0.62180655082058;-0.8395941248783899;female;0.1469491804436178;own;little;;-0.6444694958670133;-0.2408572253028645;radio/TV
0.62527065416777;1.798.979.491.961.300;female;0.1469491804436178;own;little;;-0.6143418092852982;-12.364.778.603.818.700;education
0.6287347575149598;0.12788286796283044;male;0.1469491804436178;free;;;-0.35169927096705245;-0.738667542842371;radio/TV
0.6321988608621496;-0.22392694761579512;male;0.1469491804436178;own;little;;-0.6356084115782735;-0.4897623840726178;radio/TV
0.6356629642093395;10.074.074.069.093.900;male;0.1469491804436178;free;little;;0.6492488102889881;0.2569530922366421;radio/TV
0.6391270675565294;-0.3998318554051079;male;-13.837.714.491.773.900;own;moderate;moderate;23.342.725.986.357.300;12.525.737.273.156.500;business
0.6425911709037192;-0.13597449372113873;male;0.1469491804436178;free;;;11.539.761.713.756.000;32.438.149.974.736.800;car
0.646055274250909;-0.7516416709837335;male;0.1469491804436178;own;;rich;-0.6820404932512698;-0.9046043153555399;radio/TV
0.649519377598099;-0.4877843092997643;male;0.1469491804436178;free;moderate;moderate;-0.1450587853536418;12.525.737.273.156.500;car
0.6529834809452888;-0.048022039826482336;male;0.1469491804436178;own;moderate;;-0.18369311285254705;-0.9875727016121243;radio/TV
0.6564475842924786;-0.3998318554051079;male;0.1469491804436178;own;rich;little;0.13459703479898424;-0.738667542842371;car
0.6599116876396686;-0.9275465787730462;male;0.1469491804436178;own;little;little;-0.8138934274677171;-0.4897623840726178;furniture/equipment
0.6633757909868584;-0.9275465787730462;female;-13.837.714.491.773.900;own;moderate;moderate;-0.22693520418159696;-0.4897623840726178;repairs
0.6668398943340482;-0.5757367631944207;male;0.1469491804436178;own;moderate;moderate;-0.13300771072095577;0.2569530922366421;radio/TV
0.6703039976812382;0.7435500452254252;male;-13.837.714.491.773.900;own;;little;0.512079225499297;-12.364.778.603.818.700;car
0.673768101028428;-0.6636892170890771;male;0.1469491804436178;own;little;;-0.34992705410930447;0.2569530922366421;radio/TV
0.6772322043756178;12.712.647.685.933.600;male;0.1469491804436178;rent;quite rich;;-0.7213837074932742;-12.364.778.603.818.700;car
0.6806963077228076;-0.5757367631944207;male;0.1469491804436178;own;little;moderate;-0.7685246759093696;-0.738667542842371;radio/TV
0.6841604110699976;0.21583532185748686;female;-29.144.920.787.984.100;own;little;;-0.831261152673647;-0.738667542842371;car
0.6876245144171874;-10.154.990.326.677.000;male;0.1469491804436178;own;little;;-0.5214776459393058;-0.2408572253028645;radio/TV
0.6910886177643772;0.3917402296467996;male;1.677.669.810.064.630;rent;little;rich;-0.4842610919265989;-0.4897623840726178;education
0.6945527211115672;-0.5757367631944207;female;-13.837.714.491.773.900;rent;quite rich;;-0.7614358084783778;-0.738667542842371;furniture/equipment
0.698016824458757;0.919454953014738;male;0.1469491804436178;free;little;little;10.845.052.705.518.800;22.481.943.623.946.600;car
0.7014809278059468;10.074.074.069.093.900;female;0.1469491804436178;free;moderate;rich;-0.6714071921047821;0.2569530922366421;radio/TV
0.7049450311531367;0.479692683541456;male;0.1469491804436178;own;moderate;moderate;-0.2723039557399444;0.7547634097761486;business
0.7084091345003266;-0.3118794015104515;female;0.1469491804436178;own;little;moderate;-0.26344287145120465;0.5058582510063954;business
0.7118732378475164;-0.048022039826482336;female;0.1469491804436178;free;quite rich;;0.7275807954014474;-0.4897623840726178;car
0.7153373411947063;-10.154.990.326.677.000;male;0.1469491804436178;own;moderate;moderate;116.567.280.263.674;22.481.943.623.946.600;car
0.7188014445418962;-0.9275465787730462;female;0.1469491804436178;rent;little;moderate;-0.10713334459783573;-0.738667542842371;furniture/equipment
0.722265547889086;-0.9275465787730462;female;0.1469491804436178;own;little;moderate;-0.7320170086397619;-0.9875727016121243;radio/TV
0.7257296512362759;0.12788286796283044;male;-13.837.714.491.773.900;own;little;moderate;-0.4087646537865363;-0.9875727016121243;radio/TV
0.7291937545834657;-0.3118794015104515;male;1.677.669.810.064.630;own;quite rich;;-0.9365308340238749;-0.2408572253028645;radio/TV
0.7326578579306556;-0.048022039826482336;female;0.1469491804436178;free;little;little;-0.7348525556121586;-12.364.778.603.818.700;education
0.7361219612778455;0.919454953014738;male;1.677.669.810.064.630;own;;;-0.2818739267717833;0.008047933466888799;car
0.7395860646250353;-0.9275465787730462;male;-13.837.714.491.773.900;own;little;little;-0.756119157905134;-0.9875727016121243;radio/TV
0.7430501679722252;-0.7516416709837335;male;1.677.669.810.064.630;own;little;moderate;3.812.301.457.997.520;32.438.149.974.736.800;car
0.7465142713194151;24.146.466.692.238.900;male;0.1469491804436178;own;;;15.328.761.355.621.100;0.7547634097761486;car
0.7499783746666049;0.3917402296467996;male;0.1469491804436178;own;;;-0.06885346047048008;0.7547634097761486;radio/TV
0.7534424780137948;-0.3118794015104515;male;1.677.669.810.064.630;free;little;;-0.6260384405464346;-0.2408572253028645;radio/TV
0.7569065813609847;-0.3998318554051079;male;0.1469491804436178;own;;rich;-0.043687981090459224;0.2569530922366421;radio/TV
0.7603706847081745;-0.3998318554051079;male;0.1469491804436178;own;moderate;moderate;1.019.642.133.558.300;-0.07492045278969563;car
0.7638347880553643;-0.13597449372113873;male;1.677.669.810.064.630;own;little;rich;-0.6855849269667657;-0.9875727016121243;radio/TV
0.7672988914025543;-10.154.990.326.677.000;female;0.1469491804436178;rent;rich;moderate;-10.060.017.348.475.900;-12.364.778.603.818.700;education
0.7707629947497441;-10.154.990.326.677.000;female;-13.837.714.491.773.900;own;little;little;-0.7242192544656709;-0.738667542842371;car
0.7742270980969339;2.678.504.030.907.860;female;-13.837.714.491.773.900;own;quite rich;moderate;-0.8794654512043911;-0.9875727016121243;radio/TV
0.7776912014441238;-1.279.356.394.351.670;female;0.1469491804436178;rent;little;;-0.2485562498461219;0.5058582510063954;car
0.7811553047913137;0.479692683541456;female;-13.837.714.491.773.900;own;rich;;-10.708.648.718.411.600;-12.364.778.603.818.700;car
0.7846194081385035;10.074.074.069.093.900;male;-13.837.714.491.773.900;own;quite rich;;-0.6930282377693071;-0.4897623840726178;radio/TV
0.7880835114856933;-0.9275465787730462;female;0.1469491804436178;rent;little;little;-0.49241328947223945;-0.2408572253028645;radio/TV
0.7915476148328833;20.628.368.536.452.700;female;0.1469491804436178;rent;little;moderate;11.146.329.571.335.900;22.481.943.623.946.600;business
0.7950117181800731;0.03993041406817406;male;0.1469491804436178;own;rich;rich;-0.7075604160028403;0.2569530922366421;business
0.7984758215272629;-0.22392694761579512;male;0.1469491804436178;own;little;moderate;11.100.251.933.034.500;0.2569530922366421;radio/TV
0.8019399248744529;-1.279.356.394.351.670;male;-13.837.714.491.773.900;rent;little;little;-0.45519673545953254;0.2569530922366421;radio/TV
0.8054040282216427;0.7435500452254252;female;-13.837.714.491.773.900;own;little;moderate;-0.8900987523508788;-10.705.410.878.687.000;radio/TV
0.8088681315688325;-0.6636892170890771;female;0.1469491804436178;rent;rich;;-0.23685961858498547;0.2569530922366421;car
0.8123322349160224;0.12788286796283044;female;0.1469491804436178;own;little;;0.038542881109045524;-14.024.146.328.950.400;car
0.8157963382632123;-0.5757367631944207;female;-29.144.920.787.984.100;own;;moderate;0.2547533377542951;12.525.737.273.156.500;domestic appliances
0.8192604416104021;-1.103.451.486.562.350;female;1.677.669.810.064.630;rent;little;moderate;2.937.889.660.384.680;0.2569530922366421;car
0.822724544957592;-0.048022039826482336;male;-13.837.714.491.773.900;own;moderate;little;0.39298625265863496;-0.2408572253028645;car
0.8261886483047819;0.8315024991200816;male;1.677.669.810.064.630;own;little;;12.369.159.203.182.000;-12.364.778.603.818.700;car
0.8296527516519717;-0.8395941248783899;female;-13.837.714.491.773.900;rent;moderate;moderate;0.357541915503676;0.7547634097761486;business
0.8331168549991615;-0.3118794015104515;male;0.1469491804436178;own;moderate;little;-0.3353948758757713;0.2569530922366421;car
0.8365809583463515;-1.103.451.486.562.350;male;-13.837.714.491.773.900;own;little;moderate;-0.788019061344597;-0.9046043153555399;radio/TV
0.8400450616935413;0.479692683541456;male;0.1469491804436178;own;;;-0.039434660631864155;0.008047933466888799;radio/TV
0.8435091650407311;-11.914.039.404.570.100;male;0.1469491804436178;own;quite rich;little;-0.2793928231709362;0.2569530922366421;furniture/equipment
0.846973268387921;-0.4877843092997643;male;1.677.669.810.064.630;own;;little;38.661.768.504.730.600;15.014.788.860.854.000;furniture/equipment
0.8504373717351109;-0.6636892170890771;male;-13.837.714.491.773.900;own;little;little;-0.5225409760539546;-0.6556991565857866;business
0.8539014750823007;-1.103.451.486.562.350;female;0.1469491804436178;rent;little;little;-0.2694684087675477;-0.4897623840726178;car
0.8573655784294906;0.12788286796283044;female;-13.837.714.491.773.900;own;little;little;-0.7079148593743898;-0.738667542842371;car
0.8608296817766805;-0.8395941248783899;male;0.1469491804436178;own;;;0.7006430991636786;0.008047933466888799;car
0.8642937851238703;-0.22392694761579512;male;0.1469491804436178;own;little;;-0.08586674230486037;-0.4897623840726178;car
0.8677578884710602;11.833.123.146.987.000;female;0.1469491804436178;own;little;little;-10.077.739.517.053.400;-12.364.778.603.818.700;furniture/equipment
0.87122199181825;-1.103.451.486.562.350;female;-13.837.714.491.773.900;own;little;little;-0.8135389840961674;-0.2408572253028645;car
0.8746860951654399;-1.103.451.486.562.350;female;-13.837.714.491.773.900;rent;moderate;moderate;-0.861388839255362;-0.738667542842371;business
0.8781501985126298;-0.9275465787730462;female;0.1469491804436178;own;little;;0.8860169824841139;0.7547634097761486;radio/TV
0.8816143018598196;17.110.270.380.666.400;male;0.1469491804436178;free;rich;;-0.6083162719689552;-0.738667542842371;repairs
0.8850784052070095;-0.3118794015104515;female;0.1469491804436178;rent;;little;-0.7040159822873443;0.2569530922366421;car
0.8885425085541994;3.382.123.662.065.110;male;-29.144.920.787.984.100;own;little;rich;-0.69905377508565;-12.364.778.603.818.700;car
0.8920066119013892;0.3037877757521432;male;0.1469491804436178;free;;rich;-0.7089781894890386;-0.4897623840726178;radio/TV
0.895470715248579;-0.3998318554051079;male;0.1469491804436178;own;little;;-0.6657360981599887;0.2569530922366421;car
0.898934818595769;-0.048022039826482336;male;0.1469491804436178;own;little;little;-0.9145553449878004;-0.738667542842371;car
0.9023989219429588;20.628.368.536.452.700;female;0.1469491804436178;own;;;0.6286910947391119;-0.4897623840726178;car
0.9058630252901486;-10.154.990.326.677.000;female;0.1469491804436178;rent;little;little;-0.4066379935572388;-0.2408572253028645;furniture/equipment
0.9093271286373386;-10.154.990.326.677.000;male;-13.837.714.491.773.900;own;little;little;-0.37473809011777576;-0.738667542842371;radio/TV
0.9127912319845284;-0.4877843092997643;male;1.677.669.810.064.630;free;;;33.348.662.365.202.200;0.008047933466888799;car
0.9162553353317182;-0.7516416709837335;male;0.1469491804436178;own;moderate;;-0.28648169060192796;0.2569530922366421;car
0.9197194386789082;0.3917402296467996;male;-13.837.714.491.773.900;own;little;moderate;-0.7500936205887909;-0.738667542842371;radio/TV
0.923183542026098;-0.3998318554051079;male;-13.837.714.491.773.900;own;little;little;-0.0578657159524428;0.7547634097761486;furniture/equipment
0.9266476453732878;-0.3998318554051079;female;0.1469491804436178;rent;;;-0.13123549386320782;-0.9046043153555399;car
0.9301117487204776;-0.6636892170890771;male;0.1469491804436178;rent;little;moderate;0.12254596016629822;-0.738667542842371;furniture/equipment
0.9335758520676676;24.146.466.692.238.900;male;-13.837.714.491.773.900;own;little;;-0.5728719348139962;-0.738667542842371;radio/TV
0.9370399554148574;-0.8395941248783899;female;0.1469491804436178;rent;;little;-0.16278095393112127;0.2569530922366421;car
0.9405040587620472;-0.9275465787730462;female;1.677.669.810.064.630;own;little;little;1.699.110.076.818.870;12.525.737.273.156.500;education
0.9439681621092372;0.03993041406817406;male;1.677.669.810.064.630;own;little;;0.0013263270963386306;0.008047933466888799;car
0.947432265456427;14.471.696.763.826.700;male;0.1469491804436178;own;moderate;;-0.37154809977382947;0.2569530922366421;radio/TV
0.9508963688036168;2.678.504.030.907.860;male;-29.144.920.787.984.100;free;quite rich;rich;-0.6348995248351744;-0.738667542842371;car
0.9543604721508067;-0.9275465787730462;female;0.1469491804436178;rent;;little;-0.6735338523340796;0.2569530922366421;car
0.9578245754979966;0.12788286796283044;male;0.1469491804436178;own;little;;0.09348160369923188;12.525.737.273.156.500;car
0.9612886788451864;-0.9275465787730462;female;0.1469491804436178;own;little;little;0.08426607603894255;-0.2408572253028645;radio/TV
0.9647527821923763;0.21583532185748686;male;1.677.669.810.064.630;own;rich;;0.8647503801911385;12.525.737.273.156.500;car
0.9682168855395662;27.664.564.848.025.200;female;0.1469491804436178;own;little;moderate;0.21292901991144353;-0.2408572253028645;repairs
0.971680988886756;-0.9275465787730462;male;0.1469491804436178;own;little;moderate;0.5889934371255579;15.014.788.860.854.000;radio/TV
0.9751450922339459;21.507.893.075.399.200;male;0.1469491804436178;own;rich;;-0.47185557392236327;0.2569530922366421;car
0.9786091955811357;-0.3998318554051079;male;-13.837.714.491.773.900;own;little;moderate;-0.6597105608436457;-0.738667542842371;education
0.9820732989283256;-1.103.451.486.562.350;female;-13.837.714.491.773.900;own;moderate;moderate;-0.86316105611311;-0.738667542842371;car
0.9855374022755155;21.507.893.075.399.200;male;1.677.669.810.064.630;own;;moderate;11.330.640.124.541.700;-0.07492045278969563;car
0.9890015056227053;-0.048022039826482336;male;-13.837.714.491.773.900;own;rich;moderate;-0.47150113055081366;-0.2408572253028645;business
0.9924656089698952;0.3917402296467996;male;0.1469491804436178;own;quite rich;;-0.21133969583341503;0.09101631972347322;radio/TV
0.995929712317085;0.21583532185748686;male;0.1469491804436178;own;;;-0.18440199959564624;22.481.943.623.946.600;car
0.9993938156642749;12.712.647.685.933.600;male;0.1469491804436178;free;little;moderate;10.465.798.297.960.700;22.481.943.623.946.600;education
10.028.579.190.114.600;-0.7516416709837335;male;0.1469491804436178;own;little;little;0.9664756278258706;1.584.447.272.341.990;education
10.063.220.223.586.500;0.3037877757521432;female;0.1469491804436178;own;little;moderate;-0.7383969893276545;0.008047933466888799;business
10.097.861.257.058.400;0.479692683541456;male;1.677.669.810.064.630;own;;;10.781.252.898.639.900;0.2569530922366421;car
10.132.502.290.530.300;-0.7516416709837335;male;0.1469491804436178;own;;;-0.726700358066518;-12.364.778.603.818.700;furniture/equipment
10.167.143.324.002.200;135.921.722.248.802;male;0.1469491804436178;free;little;rich;-0.1344254842071541;0.2569530922366421;furniture/equipment
10.201.784.357.474.100;-0.3118794015104515;male;0.1469491804436178;rent;quite rich;;-0.07417011104372391;0.2569530922366421;furniture/equipment
1.023.642.539.094.600;-11.914.039.404.570.100;female;0.1469491804436178;rent;moderate;;-0.3439015167929615;-0.9875727016121243;furniture/equipment
10.271.066.424.417.900;135.921.722.248.802;male;0.1469491804436178;free;;little;15.027.484.489.803.900;-0.2408572253028645;car
10.305.707.457.889.800;-11.914.039.404.570.100;female;-13.837.714.491.773.900;rent;little;;-0.7135859533191833;-0.738667542842371;furniture/equipment
10.340.348.491.361.700;16.230.745.841.719.800;male;0.1469491804436178;own;;;-0.9053398173275111;0.2569530922366421;car
10.374.989.524.833.600;-0.048022039826482336;male;-29.144.920.787.984.100;own;;moderate;-0.6104429321982527;-0.9875727016121243;car
10.409.630.558.305.500;16.230.745.841.719.800;male;0.1469491804436178;free;little;;-0.5934296503638724;0.2569530922366421;education
10.444.271.591.777.400;10.953.598.608.040.500;female;-13.837.714.491.773.900;rent;little;moderate;-0.5232498627970538;-0.2408572253028645;radio/TV
1.047.891.262.524.930;-10.154.990.326.677.000;female;0.1469491804436178;own;little;little;0.3547063685312793;-0.07492045278969563;furniture/equipment
10.513.553.658.721.200;-0.048022039826482336;male;0.1469491804436178;own;;;-0.8135389840961674;-0.738667542842371;radio/TV
10.548.194.692.193.100;-10.154.990.326.677.000;female;-29.144.920.787.984.100;rent;;moderate;14.889.251.574.899.600;-0.738667542842371;car
10.582.835.725.665.000;-10.154.990.326.677.000;male;0.1469491804436178;own;little;little;21.265.687.829.076.700;12.525.737.273.156.500;car
10.617.476.759.136.900;-0.8395941248783899;male;-13.837.714.491.773.900;own;little;moderate;-0.950354125514309;-12.364.778.603.818.700;radio/TV
10.652.117.792.608.800;25.905.515.770.132.000;male;0.1469491804436178;own;;;-0.8298433791874485;-0.738667542842371;radio/TV
10.686.758.826.080.700;17.110.270.380.666.400;male;1.677.669.810.064.630;free;little;moderate;21.308.221.033.662.700;17.503.840.448.551.600;car
1.072.139.985.955.260;-0.8395941248783899;female;-29.144.920.787.984.100;rent;little;moderate;-0.5292754001133967;-0.4897623840726178;car
10.756.040.893.024.500;-0.8395941248783899;male;0.1469491804436178;own;little;moderate;-0.8379955767330891;-10.705.410.878.687.000;business
10.790.681.926.496.400;-0.6636892170890771;male;-13.837.714.491.773.900;own;little;moderate;-0.9879251228985655;-12.364.778.603.818.700;radio/TV
10.825.322.959.968.300;-10.154.990.326.677.000;male;0.1469491804436178;own;little;little;225.345.950.992.243;12.525.737.273.156.500;car
10.859.963.993.440.200;16.230.745.841.719.800;male;0.1469491804436178;own;little;little;-0.0780689881307694;22.481.943.623.946.600;domestic appliances
10.894.605.026.912.100;0.919454953014738;male;0.1469491804436178;free;little;little;0.23384117883286928;22.481.943.623.946.600;car
10.929.246.060.384.000;16.230.745.841.719.800;female;0.1469491804436178;rent;little;moderate;1.474.747.422.627.980;12.525.737.273.156.500;car
1.096.388.709.385.590;23.266.942.153.292.400;male;0.1469491804436178;own;quite rich;;-0.6852304835952161;-12.364.778.603.818.700;domestic appliances
1.099.852.812.732.780;-10.154.990.326.677.000;female;0.1469491804436178;rent;little;;-0.6086707153405048;-12.364.778.603.818.700;radio/TV
11.033.169.160.799.700;0.6555975913307688;male;1.677.669.810.064.630;own;little;little;4.460.932.827.933.270;12.525.737.273.156.500;vacation/others
11.067.810.194.271.600;-0.8395941248783899;male;0.1469491804436178;own;little;little;-0.6827493799943689;-0.2408572253028645;radio/TV
11.102.451.227.743.500;-0.7516416709837335;male;0.1469491804436178;own;little;;-0.7692335626524688;-0.738667542842371;car
11.137.092.261.215.400;-10.154.990.326.677.000;male;0.1469491804436178;own;little;rich;-0.09047450613500503;-0.738667542842371;radio/TV
11.171.733.294.687.300;0.479692683541456;male;0.1469491804436178;own;little;little;-0.19822529108608022;12.525.737.273.156.500;furniture/equipment
112.063.743.281.592;10.074.074.069.093.900;male;-13.837.714.491.773.900;own;little;little;-0.9003776101258169;-10.705.410.878.687.000;car
112.410.153.616.311;-0.048022039826482336;male;1.677.669.810.064.630;own;little;;0.1803202297288813;-0.2408572253028645;furniture/equipment
11.275.656.395.102.900;-0.4877843092997643;male;0.1469491804436178;own;little;little;-0.5916574335061244;0.008047933466888799;car
11.310.297.428.574.800;-0.22392694761579512;female;0.1469491804436178;rent;little;little;0.24624669683710493;-0.2408572253028645;car
11.344.938.462.046.700;0.03993041406817406;male;0.1469491804436178;own;little;;0.31678092777547323;-0.2408572253028645;business
11.379.579.495.518.600;10.074.074.069.093.900;male;0.1469491804436178;free;;little;1.794.809.787.137.260;12.525.737.273.156.500;car
11.414.220.528.990.500;0.21583532185748686;male;0.1469491804436178;free;;moderate;12.085.604.505.942.400;22.481.943.623.946.600;business
11.448.861.562.462.400;0.7435500452254252;male;0.1469491804436178;own;quite rich;;-0.31767270729829183;0.2569530922366421;business
1.148.350.259.593.430;-1.103.451.486.562.350;female;0.1469491804436178;rent;little;little;-0.728472574924266;-0.2408572253028645;car
11.518.143.629.406.200;-0.5757367631944207;male;0.1469491804436178;rent;little;little;3.028.627.163.501.380;1.999.289.203.624.910;business
11.552.784.662.878.100;0.5676451374361124;female;0.1469491804436178;own;;moderate;0.6425143862295459;0.2569530922366421;radio/TV
11.587.425.696.350.000;-0.9275465787730462;female;-13.837.714.491.773.900;own;little;rich;-0.33468598913267217;-0.4897623840726178;radio/TV
11.622.066.729.821.900;10.953.598.608.040.500;male;0.1469491804436178;own;little;little;-0.775967986711911;-0.738667542842371;car
11.656.707.763.293.800;-1.279.356.394.351.670;female;0.1469491804436178;own;;;-0.8454388875356305;-0.738667542842371;radio/TV
11.691.348.796.765.700;-1.103.451.486.562.350;female;-13.837.714.491.773.900;rent;little;;-0.9464552484272635;-14.024.146.328.950.400;furniture/equipment
1.172.598.983.023.760;24.146.466.692.238.900;male;0.1469491804436178;own;little;little;-0.1113866650564308;0.2569530922366421;car
11.760.630.863.709.500;0.919454953014738;male;0.1469491804436178;own;little;;-0.23402407161258876;0.2569530922366421;radio/TV
11.795.271.897.181.400;-0.5757367631944207;male;0.1469491804436178;own;little;little;0.6761865065267569;12.525.737.273.156.500;furniture/equipment
11.829.912.930.653.300;-0.6636892170890771;male;-13.837.714.491.773.900;own;little;;-0.09862670368064559;0.008047933466888799;car
11.864.553.964.125.200;-1.103.451.486.562.350;female;0.1469491804436178;own;little;;-0.4707922438077145;-0.2408572253028645;repairs
11.899.194.997.597.100;12.712.647.685.933.600;male;0.1469491804436178;own;little;;-0.6068984984827568;0.2569530922366421;business
11.933.836.031.069.000;10.074.074.069.093.900;male;0.1469491804436178;own;little;;0.053429502714128274;-0.2408572253028645;furniture/equipment
1.196.847.706.454.090;-0.048022039826482336;male;0.1469491804436178;own;;moderate;0.24979113055260083;0.008047933466888799;furniture/equipment
12.003.118.098.012.800;28.544.089.386.971.700;male;0.1469491804436178;rent;;;12.369.159.203.182.000;-0.2408572253028645;car
12.037.759.131.484.700;-0.6636892170890771;male;0.1469491804436178;own;little;;-0.7167759436631296;0.2569530922366421;car
12.072.400.164.956.600;20.628.368.536.452.700;male;0.1469491804436178;own;little;little;-0.6760149559349268;-0.9875727016121243;radio/TV
12.107.041.198.428.500;18.869.319.458.559.500;male;-13.837.714.491.773.900;own;little;little;-0.9081753642999079;-0.738667542842371;radio/TV
12.141.682.231.900.400;-0.22392694761579512;male;0.1469491804436178;rent;little;little;-0.36729477931523435;-0.07492045278969563;car
12.176.323.265.372.300;0.6555975913307688;male;0.1469491804436178;own;;;0.27318439307487374;0.2569530922366421;car
1.221.096.429.884.420;-0.048022039826482336;male;0.1469491804436178;free;little;;-0.6380895151791207;-0.4897623840726178;radio/TV
12.245.605.332.316.100;-0.3118794015104515;male;-13.837.714.491.773.900;free;little;little;-0.6483683729540588;-0.2408572253028645;car
12.280.246.365.788.000;0.8315024991200816;male;0.1469491804436178;own;little;;2.695.095.950.873.210;12.525.737.273.156.500;car
12.314.887.399.259.900;-0.22392694761579512;male;0.1469491804436178;own;moderate;;-0.637026185064472;0.2569530922366421;car
12.349.528.432.731.800;0.3917402296467996;female;0.1469491804436178;own;;;-0.8426033405632338;-0.9046043153555399;education
12.384.169.466.203.700;-0.6636892170890771;male;0.1469491804436178;free;little;;0.025428476361710712;-0.4897623840726178;furniture/equipment
12.418.810.499.675.600;-0.5757367631944207;female;0.1469491804436178;own;little;little;0.2437655932362578;-0.4897623840726178;car
1.245.345.153.314.750;-0.8395941248783899;male;0.1469491804436178;rent;moderate;;0.10836822530431464;-0.9875727016121243;car
12.488.092.566.619.400;-0.7516416709837335;male;0.1469491804436178;own;rich;;0.8977136137452503;0.2569530922366421;car
12.522.733.600.091.300;-0.6636892170890771;male;0.1469491804436178;own;little;;-0.39068804183750727;-0.2408572253028645;business
